S&P 500,GDP,GDP per Capita,Unemployment Rate
0.13115551810500187,0.0,0.0,0.052631578947368425
0.1255780878179332,0.0,0.0,0.0614035087719298
0.15186606494498878,0.0,0.0,0.052631578947368425
0.14268637075584376,0.012450305336486169,0.015183540499137078,0.035087719298245605
0.136355038112327,0.012450305336486169,0.015183540499137078,0.052631578947368425
0.14311799072068065,0.012450305336486169,0.015183540499137078,0.052631578947368425
0.13838988732098992,0.016022261789497234,0.018111656227578585,0.052631578947368425
0.1556652724527578,0.016022261789497234,0.018111656227578585,0.0614035087719298
0.13951970891098914,0.016022261789497234,0.018111656227578585,0.043859649122807015
0.13810545908808602,0.021984176301365753,0.024278151602707052,0.043859649122807015
0.11534015257751189,0.021984176301365753,0.024278151602707052,0.043859649122807015
0.11640036039392947,0.021984176301365753,0.024278151602707052,0.043859649122807015
0.12549652776719697,0.023732860554257898,0.024995636913649675,0.07017543859649125
0.10041988371877458,0.023732860554257898,0.024995636913649675,0.07017543859649125
0.08458463201041143,0.023732860554257898,0.024995636913649675,0.07894736842105263
0.1023135143340818,0.030262170803356806,0.03209292404351451,0.08771929824561407
0.10357858137885946,0.030262170803356806,0.03209292404351451,0.07894736842105263
0.09732485097474519,0.030262170803356806,0.03209292404351451,0.09649122807017545
0.09470917474206876,0.030212479308943444,0.030134383059590063,0.10526315789473682
0.07926377959060375,0.030212479308943444,0.030134383059590063,0.1315789473684211
0.06083671992282219,0.030212479308943444,0.030134383059590063,0.14035087719298245
0.06458420879169027,0.03337879090960027,0.03253892842599236,0.16666666666666666
0.08043138249615689,0.03337879090960027,0.03253892842599236,0.18421052631578946
0.08214797996769577,0.03337879090960027,0.03253892842599236,0.2017543859649123
0.07859146156594302,0.03961735521077433,0.039287168647831064,0.2017543859649123
0.07392304098992292,0.03961735521077433,0.039287168647831064,0.2017543859649123
0.08201074346672489,0.03961735521077433,0.039287168647831064,0.2017543859649123
0.06799353546151,0.04488871006711642,0.044678004227345886,0.21929824561403513
0.06604818620730188,0.04488871006711642,0.044678004227345886,0.21052631578947367
0.05066843487755922,0.04488871006711642,0.044678004227345886,0.21052631578947367
0.03511364145024065,0.04978585754716196,0.04931257150613741,0.21052631578947367
0.03599879502855676,0.04978585754716196,0.04931257150613741,0.2017543859649123
0.015950623122793998,0.04978585754716196,0.04931257150613741,0.2017543859649123
0.029969822174201317,0.05371011655444252,0.0527060831119471,0.2017543859649123
0.04002473899175145,0.05371011655444252,0.0527060831119471,0.21929824561403513
0.02878829408582674,0.05371011655444252,0.0527060831119471,0.22807017543859648
0.023990576912554355,0.05942443558955539,0.05871744652795284,0.21052631578947367
0.021096433445025764,0.05942443558955539,0.05871744652795284,0.21929824561403513
0.02249476703891501,0.05942443558955539,0.05871744652795284,0.21929824561403513
0.03616786398755538,0.06645410876403307,0.06631891252496655,0.22807017543859648
0.04545101973555337,0.06645410876403307,0.06631891252496655,0.23684210526315785
0.04762112653952032,0.06645410876403307,0.06631891252496655,0.25438596491228066
0.05076589901678375,0.07932841438244245,0.08136671255987124,0.2456140350877193
0.05428661500864946,0.07932841438244245,0.08136671255987124,0.23684210526315785
0.05189172637387256,0.07932841438244245,0.08136671255987124,0.23684210526315785
0.06278007813083789,0.08975171239171502,0.09319552444297931,0.22807017543859648
0.06426991486589995,0.08975171239171502,0.09319552444297931,0.21052631578947367
0.07495539844069761,0.08975171239171502,0.09319552444297931,0.2017543859649123
0.07877645889448107,0.09741905927409346,0.10170839069983906,0.2017543859649123
0.08152339848955108,0.09741905927409346,0.10170839069983906,0.19298245614035084
0.07779781112879972,0.09741905927409346,0.10170839069983906,0.21052631578947367
0.07403643349868688,0.1070210785741685,0.11250945335375905,0.19298245614035084
0.07669785523168694,0.1070210785741685,0.11250945335375905,0.19298245614035084
0.08070787082534218,0.1070210785741685,0.11250945335375905,0.19298245614035084
0.07292649808956082,0.11678150218908782,0.12323295002811767,0.18421052631578946
0.07342775610903052,0.11678150218908782,0.12323295002811767,0.17543859649122812
0.07548448254475905,0.11678150218908782,0.12323295002811767,0.17543859649122812
0.07859146156594302,0.12803343122050675,0.13583742170683938,0.18421052631578946
0.08726793097047707,0.12803343122050675,0.13583742170683938,0.17543859649122812
0.09484643552409076,0.12803343122050675,0.13583742170683938,0.17543859649122812
0.08874982780182054,0.14020642759480237,0.14987686400744635,0.16666666666666666
0.09319148764136383,0.14020642759480237,0.14987686400744635,0.17543859649122812
0.08861455806599097,0.14020642759480237,0.14987686400744635,0.15789473684210528
0.08389242780487752,0.1480845576835854,0.15827338129496402,0.15789473684210528
0.09078467701048348,0.1480845576835854,0.15827338129496402,0.14912280701754382
0.0907508535062633,0.1480845576835854,0.15827338129496402,0.14035087719298245
0.09927418232133818,0.15923908124483277,0.1705288060656596,0.14035087719298245
0.09651925426044732,0.15923908124483277,0.1705288060656596,0.1315789473684211
0.098206034601202,0.15923908124483277,0.1705288060656596,0.14035087719298245
0.09386977880460184,0.1684452925802232,0.18022455351083014,0.14035087719298245
0.10231749642646665,0.1684452925802232,0.18022455351083014,0.14035087719298245
0.10208080474007881,0.1684452925802232,0.18022455351083014,0.1315789473684211
0.10840414891777474,0.1823871033332091,0.19622253679536156,0.11403508771929827
0.10851953247273113,0.1823871033332091,0.19622253679536156,0.12280701754385964
0.11134604107234494,0.1823871033332091,0.19622253679536156,0.11403508771929827
0.11447688836678693,0.19020915302115415,0.20425061567996278,0.11403508771929827
0.10641703625562784,0.19020915302115415,0.20425061567996278,0.10526315789473682
0.10643891348269345,0.19020915302115415,0.20425061567996278,0.10526315789473682
0.10772389098939542,0.19612974246368906,0.20952510229013555,0.11403508771929827
0.11312627917888818,0.19612974246368906,0.20952510229013555,0.11403508771929827
0.11949738418415128,0.19612974246368906,0.20952510229013555,0.09649122807017545
0.12786951489385714,0.20471785245530486,0.21817370901122768,0.08771929824561407
0.13238280383422563,0.20471785245530486,0.21817370901122768,0.09649122807017545
0.1358975588280396,0.20471785245530486,0.21817370901122768,0.08771929824561407
0.13986381996756367,0.21364665341729164,0.22752040954837208,0.10526315789473682
0.13361404737478313,0.21364665341729164,0.22752040954837208,0.09649122807017545
0.1364067567512279,0.21364665341729164,0.22752040954837208,0.08771929824561407
0.1486417356037071,0.22309975035094617,0.23746824642711706,0.09649122807017545
0.1582391609964443,0.22309975035094617,0.23746824642711706,0.08771929824561407
0.15281487129883484,0.22309975035094617,0.23746824642711706,0.10526315789473682
0.1432512694103178,0.2313158333073467,0.24549632531171828,0.11403508771929827
0.14697486572487672,0.2313158333073467,0.24549632531171828,0.10526315789473682
0.15746937883255904,0.2313158333073467,0.24549632531171828,0.11403508771929827
0.16197072149577296,0.23896938826474515,0.25278752739048654,0.11403508771929827
0.14839707973254956,0.23896938826474515,0.25278752739048654,0.11403508771929827
0.14585499936583965,0.23896938826474515,0.25278752739048654,0.14035087719298245
0.12799087158739084,0.23853737649698797,0.25016967558029046,0.14035087719298245
0.11845907787585043,0.23853737649698797,0.25016967558029046,0.1315789473684211
0.11688170795147486,0.23853737649698797,0.25016967558029046,0.14912280701754382
0.12939118408694694,0.2466078329513933,0.25827532044445306,0.14035087719298245
0.13233307624151716,0.2466078329513933,0.25827532044445306,0.17543859649122812
0.10838824482928643,0.2466078329513933,0.25827532044445306,0.19298245614035084
0.10587799692060425,0.24829622823810438,0.25808140549554964,0.21052631578947367
0.10895115243756805,0.24829622823810438,0.25808140549554964,0.23684210526315785
0.0857840673739923,0.24829622823810438,0.25808140549554964,0.23684210526315785
0.04647739190722521,0.23355154491109661,0.23741007194244604,0.2719298245614035
0.03205439897557274,0.23355154491109661,0.23741007194244604,0.2982456140350877
0.03344876261760269,0.23355154491109661,0.23741007194244604,0.34210526315789475
0.018059068197423447,0.22456108593155197,0.22430142139657547,0.3859649122807018
0.0,0.22456108593155197,0.22430142139657547,0.4298245614035088
0.012487586767880933,0.22456108593155197,0.22430142139657547,0.4649122807017543
0.02739393044379679,0.2220427412769244,0.21929841571486747,0.49122807017543857
0.03660945132388,0.2220427412769244,0.21929841571486747,0.5263157894736842
0.03664525373376704,0.2220427412769244,0.21929841571486747,0.5350877192982456
0.05020297926797657,0.2254727727372179,0.22147026314258567,0.5350877192982456
0.0567948718711392,0.2254727727372179,0.22147026314258567,0.5438596491228069
0.06404713622180798,0.2254727727372179,0.22147026314258567,0.5614035087719298
0.059891895661361015,0.23573391421676188,0.23209680234249258,0.5789473684210525
0.0717151407298765,0.23573391421676188,0.23209680234249258,0.5701754385964912
0.07558791982256088,0.23573391421676188,0.23209680234249258,0.5701754385964912
0.06738684911804606,0.24148195248022672,0.23737128895266535,0.5614035087719298
0.073477483701739,0.24148195248022672,0.23737128895266535,0.5614035087719298
0.0863947358098411,0.24148195248022672,0.23737128895266535,0.5701754385964912
0.08982790647186772,0.2524132192558597,0.24912253485621205,0.5701754385964912
0.07047792405074171,0.2524132192558597,0.24912253485621205,0.5438596491228069
0.05880187071415925,0.2524132192558597,0.24912253485621205,0.5263157894736842
0.0729026298163028,0.26059781403059623,0.25722817972037465,0.5263157894736842
0.06250558084784502,0.26059781403059623,0.25722817972037465,0.5350877192982456
0.08077947564511627,0.26059781403059623,0.25722817972037465,0.5350877192982456
0.08914565749729597,0.26910961208436296,0.26566347999767304,0.5263157894736842
0.08860661816227237,0.26910961208436296,0.26566347999767304,0.5614035087719298
0.10394061185116585,0.26910961208436296,0.26566347999767304,0.5175438596491229
0.10960557532754804,0.2712379292134521,0.2665554887626287,0.49999999999999994
0.1177807867126124,0.2712379292134521,0.2665554887626287,0.49122807017543857
0.1175042983834271,0.2712379292134521,0.2665554887626287,0.49122807017543857
0.1250191380209853,0.28168789837176694,0.2776280323450135,0.49999999999999994
0.12135719129523831,0.28168789837176694,0.2776280323450135,0.49122807017543857
0.11647196521370354,0.28168789837176694,0.2776280323450135,0.49999999999999994
0.11083087001057937,0.2862585524512738,0.2811766759099459,0.49122807017543857
0.096232834981351,0.2862585524512738,0.2811766759099459,0.49122807017543857
0.07883415067195927,0.2862585524512738,0.2811766759099459,0.49122807017543857
0.10307734764044091,0.296124798667051,0.29120207876825227,0.4736842105263158
0.10181623840699697,0.296124798667051,0.29120207876825227,0.4561403508771929
0.10393264766639614,0.296124798667051,0.29120207876825227,0.4473684210526315
0.11483493674670846,0.3076119510072288,0.3034575035389478,0.4298245614035088
0.1254308960860002,0.3076119510072288,0.3034575035389478,0.4298245614035088
0.13394225434286935,0.3076119510072288,0.3034575035389478,0.4210526315789473
0.13184177345300963,0.31462504344836656,0.31022513525567685,0.4210526315789473
0.11442118763550116,0.31462504344836656,0.31022513525567685,0.4210526315789473
0.12473072769569656,0.31462504344836656,0.31022513525567685,0.4210526315789473
0.12814401217685,0.32032567196971246,0.3150536174833718,0.4210526315789473
0.1335663108282671,0.32032567196971246,0.3150536174833718,0.4122807017543859
0.14034718285235262,0.32032567196971246,0.3150536174833718,0.3859649122807018
0.13467624623739313,0.3254407521466853,0.3191646144001241,0.3859649122807018
0.13547586981311371,0.3254407521466853,0.3191646144001241,0.3771929824561404
0.13746694028659434,0.3254407521466853,0.3191646144001241,0.39473684210526316
0.1517725828981491,0.3369899681492731,0.3315169966452714,0.40350877192982454
0.155068541340256,0.3369899681492731,0.3315169966452714,0.3771929824561404
0.16591112331584656,0.3369899681492731,0.3315169966452714,0.3596491228070175
0.1715562006113556,0.3410716680648738,0.33469720180728735,0.36842105263157887
0.1781540663530955,0.3410716680648738,0.33469720180728735,0.3596491228070175
0.1732887264524339,0.3410716680648738,0.33469720180728735,0.3596491228070175
0.1890921457027693,0.3524880860839223,0.3463127072466016,0.34210526315789475
0.17859763259508699,0.3524880860839223,0.3463127072466016,0.33333333333333337
0.1882607139500721,0.3524880860839223,0.3463127072466016,0.33333333333333337
0.20317700071642456,0.3645651981562427,0.3586456979968586,0.33333333333333337
0.21297731857238056,0.3645651981562427,0.3586456979968586,0.30701754385964913
0.22144094028273364,0.3645651981562427,0.3586456979968586,0.2894736842105263
0.20835860130801778,0.36485518352006946,0.3571137699005216,0.2807017543859649
0.22364684949658764,0.36485518352006946,0.3571137699005216,0.2894736842105263
0.22621080709036315,0.36485518352006946,0.3571137699005216,0.2894736842105263
0.22852015358201896,0.38112002093127445,0.3746824642711707,0.2456140350877193
0.23640098150321728,0.38112002093127445,0.3746824642711707,0.25438596491228066
0.24369304249668355,0.38112002093127445,0.3746824642711707,0.23684210526315785
0.23781326456097912,0.3956076268331027,0.38969148131629466,0.2456140350877193
0.2522740388081855,0.3956076268331027,0.38969148131629466,0.23684210526315785
0.2460919132238453,0.3956076268331027,0.38969148131629466,0.21929824561403513
0.2551940537356901,0.40107627720450867,0.3938994357074987,0.2017543859649123
0.26504210813816215,0.40107627720450867,0.3938994357074987,0.21052631578947367
0.2633195132469949,0.40107627720450867,0.3938994357074987,0.19298245614035084
0.2506071689293551,0.40875564131563796,0.40115185479648624,0.2017543859649123
0.272389845581863,0.40875564131563796,0.40115185479648624,0.18421052631578946
0.2651077155383078,0.40875564131563796,0.40115185479648624,0.17543859649122812
0.26861253958221076,0.4197209822588688,0.41224378987376137,0.17543859649122812
0.2729646751862481,0.4197209822588688,0.41224378987376137,0.19298245614035084
0.2641569667003716,0.4197209822588688,0.41224378987376137,0.16666666666666666
0.27225858221946947,0.4258990547714356,0.417227404060579,0.15789473684210528
0.2460700359967797,0.4258990547714356,0.417227404060579,0.14912280701754382
0.23569685530157994,0.4258990547714356,0.417227404060579,0.14035087719298245
0.267389260226423,0.4275982503523405,0.4168977486474432,0.14035087719298245
0.2675980772661168,0.4275982503523405,0.4168977486474432,0.14912280701754382
0.2603438218692556,0.4275982503523405,0.4168977486474432,0.14035087719298245
0.23971682612619735,0.432202116604134,0.4203688262328143,0.12280701754385964
0.23812355211333347,0.432202116604134,0.4203688262328143,0.1315789473684211
0.26348661544085217,0.432202116604134,0.4203688262328143,0.14035087719298245
0.26459256875759335,0.4416216464262562,0.4295022203261649,0.14912280701754382
0.2708880625696464,0.4416216464262562,0.4295022203261649,0.12280701754385964
0.27126801245768467,0.4416216464262562,0.4295022203261649,0.1315789473684211
0.2861345716313286,0.4507961667575564,0.4380150865830247,0.12280701754385964
0.28560743001135735,0.4507961667575564,0.4380150865830247,0.1315789473684211
0.285074363814911,0.4507961667575564,0.4380150865830247,0.14035087719298245
0.2766962356855768,0.46077198778907585,0.4475557020690725,0.1315789473684211
0.29114909431011565,0.46077198778907585,0.4475557020690725,0.11403508771929827
0.2991094912358578,0.46077198778907585,0.4475557020690725,0.11403508771929827
0.30707387025398475,0.4704418004851004,0.4571738835346817,0.11403508771929827
0.3239354577124431,0.4704418004851004,0.4571738835346817,0.10526315789473682
0.32375247571114857,0.4704418004851004,0.4571738835346817,0.08771929824561407
0.3280250665916933,0.47848163075315314,0.4648335240163664,0.08771929824561407
0.33351501225155067,0.47848163075315314,0.4648335240163664,0.08771929824561407
0.33582433446215537,0.47848163075315314,0.4648335240163664,0.07894736842105263
0.34515126894533565,0.49135842094628324,0.4778064340980046,0.07894736842105263
0.3454197688087001,0.49135842094628324,0.4778064340980046,0.08771929824561407
0.3549098233933529,0.49135842094628324,0.4778064340980046,0.07894736842105263
0.36602889369812874,0.5088261474615379,0.49622835424382866,0.07017543859649125
0.3804141053142273,0.5088261474615379,0.49622835424382866,0.07017543859649125
0.3855917480944868,0.5088261474615379,0.49622835424382866,0.0614035087719298
0.4154680760813229,0.523605057072963,0.5120130310845663,0.052631578947368425
0.3935919173819753,0.523605057072963,0.5120130310845663,0.0614035087719298
0.379079424495868,0.523605057072963,0.5120130310845663,0.052631578947368425
0.380507587361067,0.5364010732348681,0.5253155965793403,0.052631578947368425
0.3918892329527323,0.5364010732348681,0.5253155965793403,0.035087719298245605
0.39449497823549773,0.5364010732348681,0.5253155965793403,0.052631578947368425
0.41397226620768357,0.5474456670411275,0.5362523996974927,0.035087719298245605
0.4309253932288914,0.5474456670411275,0.5362523996974927,0.035087719298245605
0.4334038086795458,0.5474456670411275,0.5362523996974927,0.026315789473684233
0.3931761772245756,0.553486580887992,0.5414687118229944,0.035087719298245605
0.4028093928866743,0.553486580887992,0.5414687118229944,0.035087719298245605
0.3524214527117363,0.553486580887992,0.5414687118229944,0.043859649122807015
0.3916565233587293,0.5633099301606327,0.5515716806608622,0.052631578947368425
0.4076469067027441,0.5633099301606327,0.5515716806608622,0.035087719298245605
0.4175745058287088,0.5633099301606327,0.5515716806608622,0.035087719298245605
0.43973912341544746,0.5778288721273054,0.566968527603793,0.026315789473684233
0.4011962569739883,0.5778288721273054,0.566968527603793,0.017543859649122823
0.4389295446087647,0.5778288721273054,0.566968527603793,0.017543859649122823
0.44661143787807794,0.5940157750212519,0.5838585196532801,0.026315789473684233
0.4358862062225851,0.5940157750212519,0.5838585196532801,0.017543859649122823
0.4458874254955674,0.5940157750212519,0.5838585196532801,0.008771929824561412
0.4579851678470758,0.604970518492715,0.5946595823072001,0.017543859649122823
0.4785564628588483,0.604970518492715,0.5946595823072001,0.017543859649122823
0.4964186238721558,0.604970518492715,0.5946595823072001,0.017543859649122823
0.49537235337908525,0.5945474740114751,0.5813376253175357,0.017543859649122823
0.4414079600594191,0.5945474740114751,0.5813376253175357,0.008771929824561412
0.3678847429978821,0.5945474740114751,0.5813376253175357,0.08771929824561407
0.43309548789233276,0.5036722267899523,0.4757315441447381,1.0
0.45932781285020485,0.5036722267899523,0.4757315441447381,0.8596491228070174
0.47046281152452013,0.5036722267899523,0.4757315441447381,0.6666666666666666
0.5044426857139535,0.5923617581357778,0.5773041943803447,0.5964912280701753
0.5500309419504776,0.5923617581357778,0.5773041943803447,0.43859649122807015
0.522718547276366,0.5923617581357778,0.5773041943803447,0.3859649122807018
0.5042119186040406,0.6118436634597906,0.5990808431421978,0.30701754385964913
0.5741627131753366,0.6118436634597906,0.5990808431421978,0.2894736842105263
0.6009042603374481,0.6118436634597906,0.5990808431421978,0.2894736842105263
0.5925838239855921,0.6416598784535906,0.6336364870367857,0.26315789473684215
0.6118602105407515,0.6416598784535906,0.6336364870367857,0.2456140350877193
0.6440319719769475,0.6416598784535906,0.6336364870367857,0.23684210526315785
0.6854610298416911,0.6777657182943546,0.6745525412554054,0.23684210526315785
0.6900240220937169,0.6777657182943546,0.6745525412554054,0.21052631578947367
0.708600288820675,0.6777657182943546,0.6745525412554054,0.21929824561403513
0.7280457200537821,0.7058125104421858,0.7050941457076926,0.17543859649122812
0.7533909610897734,0.7058125104421858,0.7050941457076926,0.14912280701754382
0.7105973567137841,0.7058125104421858,0.7050941457076926,0.11403508771929827
0.7698407904832169,0.7491681872010428,0.7528553976226027,0.09649122807017545
0.7622066337604196,0.7491681872010428,0.7528553976226027,0.07017543859649125
0.8018256363878358,0.7491681872010428,0.7528553976226027,0.043859649122807015
0.751972656331332,0.771400212507197,0.7767845023172837,0.052631578947368425
0.7238049859123162,0.771400212507197,0.7767845023172837,0.035087719298245605
0.7549285343713515,0.771400212507197,0.7767845023172837,0.026315789473684233
0.6756667336864146,0.8013317320502786,0.8088580348659078,0.026315789473684233
0.6757104395784436,0.8013317320502786,0.8088580348659078,0.017543859649122823
0.6067342863993929,0.8013317320502786,0.8088580348659078,0.017543859649122823
0.6753404934834697,0.8249716999333474,0.8328453140452597,0.008771929824561412
0.6404734868100534,0.8249716999333474,0.8328453140452597,0.017543859649122823
0.5669999973412249,0.8249716999333474,0.8328453140452597,0.008771929824561412
0.6239599439384523,0.8484111778481401,0.8562702398727918,0.017543859649122823
0.6653591846724116,0.8484111778481401,0.8562702398727918,0.017543859649122823
0.6174993389787343,0.8484111778481401,0.8562702398727918,0.008771929824561412
0.6646610073283005,0.8702187465219122,0.8781632376039868,0.008771929824561412
0.6434869595033467,0.8702187465219122,0.8781632376039868,0.017543859649122823
0.671167357788342,0.8702187465219122,0.8781632376039868,0.008771929824561412
0.6831357792615469,0.8848957885697899,0.8917372840272256,0.0
0.685194521024519,0.8848957885697899,0.8917372840272256,0.017543859649122823
0.7390096830039574,0.8848957885697899,0.8917372840272256,0.017543859649122823
0.7665746977339964,0.9109524870719717,0.9174310147569276,0.008771929824561412
0.7504033234348796,0.9109524870719717,0.9174310147569276,0.026315789473684233
0.7067205469666126,0.9109524870719717,0.9174310147569276,0.035087719298245605
0.6879732445155146,0.927648322138803,0.9322267253582579,0.043859649122807015
0.7623657232074049,0.927648322138803,0.9322267253582579,0.026315789473684233
0.8025516398165387,0.927648322138803,0.9322267253582579,0.035087719298245605
0.8176329891684537,0.9442342274506462,0.9472939168880529,0.026315789473684233
0.8674839296166628,0.9442342274506462,0.9472939168880529,0.043859649122807015
0.8989276965779635,0.9442342274506462,0.9472939168880529,0.043859649122807015
0.8554339238116705,0.9641435303322206,0.9657934030134383,0.043859649122807015
0.9035343947220182,0.9641435303322206,0.9657934030134383,0.052631578947368425
0.9399290680081527,0.9641435303322206,0.9657934030134383,0.0614035087719298
0.9522256721683927,0.9823062785963775,0.9827415695475964,0.07017543859649125
0.9773082893553924,0.9823062785963775,0.9827415695475964,0.07017543859649125
1.0,0.9823062785963775,0.9827415695475964,0.0614035087719298
0.9886561842859909,1.0,1.0,0.0614035087719298
